Stream Name,Client IP,Attack Type,Method,Request Path,Status Code
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/apiconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/api/v1/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/apiconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/api/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/static/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/public/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.min.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.min.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/static/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/apiconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/api/v1/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/api/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/public/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/popper.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/api/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/api/v1/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/static/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/apiconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/public/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/popper.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/api/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/api/v1/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/apiconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.min.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/static/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/bootstrap.min.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/bootstrap.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/static/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/apiconfig.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/api/v1/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/public/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/static/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/secret/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/auth/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/keys/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/public/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/angular/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/aws/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/dist/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/js/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/api/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/s3/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/api/v1/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/api/v2/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/database/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/db/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/cloud/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/mysql/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/secrets/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/mongodb/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/postgres/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/popper.js/credentials/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/react/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.32.45,Config File Access,GET,/js/jquery-3.5.1.slim.min.js/vue/config.json HTTP/1.1,404
_httpd_access_log_Uber_Swag_ALB_PROD_Lapine,192.168.65.224,Config File Access,GET,/js/popper.js/secret/config.json HTTP/1.1,404
